measurement,ref1_doc1,ref1_doc2,ref1_avg_1,ref1_stdev_1,ref1_toc1,ref1_toc2,ref1_avg_2,ref1_stdev_2,ref2_doc1,ref2_doc2,ref2_avg_1,ref2_stdev_1,ref2_toc1,ref2_toc2,ref2_avg_2,ref2_stdev_2,ant_doc1,ant_doc2,ant_avg_1,ant_stdev_1,ant_toc1,ant_toc2,ant_avg_2,ant_stdev_2,rap_doc1,rap_doc2,rap_avg_1,rap_stdev_1,rap_toc1,rap_toc2,rap_avg_2,rap_stdev_2,tp_doc1,tp_doc2,tp_avg_1,tp_stdev_1,tp_toc1,tp_toc2,tp_avg_2,tp_stdev_2,rbp_doc1,rbp_doc2,rbp_avg_1,rbp_stdev_1,rbp_toc1,rbp_toc2,rbp_avg_2,rbp_stdev_2,arg_doc1,arg_doc2,arg_avg_1,arg_stdev_1,arg_toc1,arg_toc2,arg_avg_2,arg_stdev_2,usgs_doc1,usgs_doc2,usgs_avg_1,usgs_stdev_1,usgs_toc1,usgs_toc2,usgs_avg_2,usgs_stdev_2,blank_doc_blank,blank_toc_blank
NPOC (ppm),1.44,1.38,1.41,0.04,1.39,1.3,1.35,0.06,1.5,1.36,1.43,0.1,1.35,1.34,1.35,0.01,1.53,1.51,1.52,0.01,1.42,1.49,1.455,0.05,1.22,1.17,1.195,0.04,1.22,1.22,1.22,0.0,0.9,0.96,0.93,0.04,0.95,0.89,0.92,0.04,1.24,1.23,1.24,0.01,1.12,1.13,1.13,0.01,1.42,1.36,1.39,0.04,1.47,1.3,1.385,0.12,2.03,1.99,2.01,0.03,1.98,1.91,1.95,0.05,0.26,0.27
