measurement,ref1_doc1,ref1_doc2,ref1_avg_1,ref1_stdev_1,ref1_toc1,ref1_toc2,ref1_avg_2,ref1_stdev_2,ref2_doc1,ref2_doc2,ref2_avg_1,ref2_stdev_1,ref2_toc1,ref2_toc2,ref2_avg_2,ref2_stdev_2,ant_doc1,ant_doc2,ant_avg_1,ant_stdev_1,ant_toc1,ant_toc2,ant_avg_2,ant_stdev_2,rap_doc1,rap_doc2,rap_avg_1,rap_stdev_1,rap_toc1,rap_toc2,rap_avg_2,rap_stdev_2,tp_doc1,tp_doc2,tp_avg_1,tp_stdev_1,tp_toc1,tp_toc2,tp_avg_2,tp_stdev_2,rbp_doc1,rbp_doc2,rbp_avg_1,rbp_stdev_1,rbp_toc1,rbp_toc2,rbp_avg_2,rbp_stdev_2,arg_doc1,arg_doc2,arg_avg_1,arg_stdev_1,arg_toc1,arg_toc2,arg_avg_2,arg_stdev_2,usgs_doc1,usgs_doc2,usgs_avg_1,usgs_stdev_1,usgs_toc1,usgs_toc2,usgs_avg_2,usgs_stdev_2,blank_doc_blank,blank_toc_blank
NPOC (ppm),2.33,2.22,2.28,0.08,2.24,2.27,2.26,0.02,2.1,2.13,2.12,0.02,2.15,2.18,2.17,0.02,2.27,2.36,2.32,0.06,2.49,2.45,2.47,0.03,2.38,2.3,2.34,0.06,2.63,2.72,2.68,0.06,1.46,1.64,1.55,0.13,1.19,1.25,1.22,0.04,2.33,2.12,2.23,0.15,1.97,1.97,1.97,0.0,1.76,2.07,1.92,0.22,1.93,1.89,1.91,0.03,3.65,3.76,3.71,0.08,3.91,3.8,3.86,0.08,1.71,1.42
