measurement,ref1_doc1,ref1_doc2,ref1_avg_1,ref1_stdev_1,ref1_toc1,ref1_toc2,ref1_avg_2,ref1_stdev_2,ref2_doc1,ref2_doc2,ref2_avg_1,ref2_stdev_1,ref2_toc1,ref2_toc2,ref2_avg_2,ref2_stdev_2,ant_doc1,ant_doc2,ant_avg_1,ant_stdev_1,ant_toc1,ant_toc2,ant_avg_2,ant_stdev_2,rap_doc1,rap_doc2,rap_avg_1,rap_stdev_1,rap_toc1,rap_toc2,rap_avg_2,rap_stdev_2,tp_doc1,tp_doc2,tp_avg_1,tp_stdev_1,tp_toc1,tp_toc2,tp_avg_2,tp_stdev_2,rbp_doc1,rbp_doc2,rbp_avg_1,rbp_stdev_1,rbp_toc1,rbp_toc2,rbp_avg_2,rbp_stdev_2,arg_doc1,arg_doc2,arg_avg_1,arg_stdev_1,arg_toc1,arg_toc2,arg_avg_2,arg_stdev_2,usgs_doc1,usgs_doc2,usgs_avg_1,usgs_stdev_1,usgs_toc1,usgs_toc2,usgs_avg_2,usgs_stdev_2,blank_doc_blank,blank_toc_blank
NPOC (ppm),2.336,2.181,2.26,0.11,2.749,2.265,2.51,0.34,2.669,2.357,2.51,0.22,3.066,2.251,2.66,0.58,3.314,3.05,3.18,0.19,3.508,2.795,3.1515,0.5,2.563,2.893,2.728,0.23,2.27,2.867,2.57,0.42,2.023,2.017,2.02,0.0,1.9,2.311,2.11,0.29,3.407,3.183,3.3,0.16,2.739,2.647,2.69,0.07,2.378,2.253,2.32,0.09,2.226,2.457,2.3415,0.16,4.37,5.271,4.82,0.64,4.019,5.851,4.94,1.3,2.706,3.945
