measurement,ref1_doc1,ref1_doc2,ref1_avg_1,ref1_stdev_1,ref1_toc1,ref1_toc2,ref1_avg_2,ref1_stdev_2,ref2_doc1,ref2_doc2,ref2_avg_1,ref2_stdev_1,ref2_toc1,ref2_toc2,ref2_avg_2,ref2_stdev_2,ant_doc1,ant_doc2,ant_avg_1,ant_stdev_1,ant_toc1,ant_toc2,ant_avg_2,ant_stdev_2,rap_doc1,rap_doc2,rap_avg_1,rap_stdev_1,rap_toc1,rap_toc2,rap_avg_2,rap_stdev_2,tp_doc1,tp_doc2,tp_avg_1,tp_stdev_1,tp_toc1,tp_toc2,tp_avg_2,tp_stdev_2,rbp_doc1,rbp_doc2,rbp_avg_1,rbp_stdev_1,rbp_toc1,rbp_toc2,rbp_avg_2,rbp_stdev_2,arg_doc1,arg_doc2,arg_avg_1,arg_stdev_1,arg_toc1,arg_toc2,arg_avg_2,arg_stdev_2,usgs_doc1,usgs_doc2,usgs_avg_1,usgs_stdev_1,usgs_toc1,usgs_toc2,usgs_avg_2,usgs_stdev_2,blank_doc_blank,blank_toc_blank
NPOC (ppm),1.632,1.51,1.57,0.09,1.535,1.524,1.53,0.01,2.066,1.874,1.97,0.14,1.894,1.827,1.86,0.05,1.881,1.834,1.86,0.03,1.81,1.678,1.744,0.09,1.75,1.751,1.7505,0.0,1.755,1.875,1.82,0.08,1.196,1.032,1.114,0.12,1.069,1.074,1.07,0.0,1.914,1.653,1.78,0.18,1.772,1.692,1.73,0.06,1.657,1.638,1.65,0.01,1.659,1.859,1.759,0.14,2.255,2.203,2.23,0.04,2.116,2.197,2.16,0.06,0.3853,
