source,unit,location_name,location_type,variable_name,variable_desc,collected_on,medium,value
GardenRoots,mg/kg,"34.50,-112.28",centroid,zinc,,2011-01-01,Yard Soil,78.11
GardenRoots,mg/kg,"34.50,-112.28",centroid,copper,,2011-01-01,Yard Soil,72.51
GardenRoots,mg/kg,"34.50,-112.28",centroid,arsenic,,2011-01-01,Yard Soil,16.63
GardenRoots,mg/kg,"34.50,-112.28",centroid,barium,,2011-01-01,Yard Soil,145.9
GardenRoots,mg/kg,"34.50,-112.28",centroid,beryllium,,2011-01-01,Yard Soil,0.4381
GardenRoots,mg/kg,"34.50,-112.28",centroid,cadmium,,2011-01-01,Yard Soil,0.2854
GardenRoots,mg/kg,"34.50,-112.28",centroid,chromium,,2011-01-01,Yard Soil,44.39
GardenRoots,mg/kg,"34.50,-112.28",centroid,manganese,,2011-01-01,Yard Soil,1149.0
GardenRoots,mg/kg,"34.50,-112.28",centroid,nickel,,2011-01-01,Yard Soil,32.62
GardenRoots,mg/kg,"34.50,-112.28",centroid,lead,,2011-01-01,Yard Soil,131.7
GardenRoots,mg/kg,"34.50,-112.28",centroid,zinc,,2011-01-01,Yard Soil,89.91
GardenRoots,mg/kg,"34.50,-112.28",centroid,copper,,2011-01-01,Yard Soil,79.48
GardenRoots,mg/kg,"33.28,-111.08",centroid,aluminum,,2019-01-01,Yard Soil,13.17
GardenRoots,mg/kg,"33.28,-111.08",centroid,arsenic,,2019-01-01,Yard Soil,9694.77
GardenRoots,mg/kg,"33.28,-111.08",centroid,barium,,2019-01-01,Yard Soil,127.82
GardenRoots,mg/kg,"33.28,-111.08",centroid,beryllium,,2019-01-01,Yard Soil,0.44
GardenRoots,mg/kg,"33.28,-111.08",centroid,cadmium,,2019-01-01,Yard Soil,1.45
GardenRoots,mg/kg,"33.28,-111.08",centroid,chromium,,2019-01-01,Yard Soil,31.91
GardenRoots,mg/kg,"33.28,-111.08",centroid,manganese,,2019-01-01,Yard Soil,629.85
GardenRoots,mg/kg,"33.28,-111.08",centroid,nickel,,2019-01-01,Yard Soil,17.36
GardenRoots,mg/kg,"33.28,-111.08",centroid,lead,,2019-01-01,Yard Soil,64.12
GardenRoots,mg/kg,"33.28,-111.08",centroid,zinc,,2019-01-01,Yard Soil,316.14
GardenRoots,mg/kg,"33.28,-111.08",centroid,copper,,2019-01-01,Yard Soil,353.41
GardenRoots,mg/kg,"33.28,-111.08",centroid,aluminum,,2019-01-01,Garden Soil,10.25
GardenRoots,mg/kg,"33.28,-111.08",centroid,arsenic,,2019-01-01,Garden Soil,5775.49
GardenRoots,mg/kg,"33.28,-111.08",centroid,barium,,2019-01-01,Garden Soil,81.14
GardenRoots,mg/kg,"33.28,-111.08",centroid,beryllium,,2019-01-01,Garden Soil,0.45
GardenRoots,mg/kg,"33.28,-111.08",centroid,cadmium,,2019-01-01,Garden Soil,0.64
GardenRoots,mg/kg,"33.28,-111.08",centroid,chromium,,2019-01-01,Garden Soil,21.93
GardenRoots,mg/kg,"33.28,-111.08",centroid,manganese,,2019-01-01,Garden Soil,336.94
GardenRoots,mg/kg,"33.28,-111.08",centroid,nickel,,2019-01-01,Garden Soil,9.73
GardenRoots,mg/kg,"33.28,-111.08",centroid,lead,,2019-01-01,Garden Soil,50.15
GardenRoots,mg/kg,"33.28,-111.08",centroid,zinc,,2019-01-01,Garden Soil,131.21
GardenRoots,mg/kg,"33.28,-111.08",centroid,copper,,2019-01-01,Garden Soil,390.66
GardenRoots,mg/kg,"33.29,-111.11",centroid,aluminum,,2019-01-01,Garden Soil,42.53
GardenRoots,mg/kg,"33.29,-111.11",centroid,arsenic,,2019-01-01,Garden Soil,9007.48
GardenRoots,mg/kg,"33.29,-111.11",centroid,barium,,2019-01-01,Garden Soil,165.98
GardenRoots,mg/kg,"33.29,-111.11",centroid,beryllium,,2019-01-01,Garden Soil,0.5
GardenRoots,mg/kg,"33.29,-111.11",centroid,cadmium,,2019-01-01,Garden Soil,1.59
GardenRoots,mg/kg,"33.29,-111.11",centroid,chromium,,2019-01-01,Garden Soil,17.77
GardenRoots,mg/kg,"33.29,-111.11",centroid,manganese,,2019-01-01,Garden Soil,769.9
GardenRoots,mg/kg,"33.29,-111.11",centroid,nickel,,2019-01-01,Garden Soil,15.74
GardenRoots,mg/kg,"33.29,-111.11",centroid,lead,,2019-01-01,Garden Soil,149.91
GardenRoots,mg/kg,"33.29,-111.11",centroid,zinc,,2019-01-01,Garden Soil,525.02
GardenRoots,mg/kg,"33.29,-111.11",centroid,copper,,2019-01-01,Garden Soil,850.39
GardenRoots,mg/kg,"33.28,-111.08",centroid,aluminum,,2019-01-01,Yard Soil,41.44
GardenRoots,mg/kg,"33.28,-111.08",centroid,arsenic,,2019-01-01,Yard Soil,8932.45
GardenRoots,mg/kg,"33.28,-111.08",centroid,barium,,2019-01-01,Yard Soil,138.86
GardenRoots,mg/kg,"33.28,-111.08",centroid,beryllium,,2019-01-01,Yard Soil,0.76
GardenRoots,mg/kg,"33.28,-111.08",centroid,cadmium,,2019-01-01,Yard Soil,2.94
GardenRoots,mg/kg,"33.28,-111.08",centroid,chromium,,2019-01-01,Yard Soil,16.15
GardenRoots,mg/kg,"33.28,-111.08",centroid,manganese,,2019-01-01,Yard Soil,3378.8
GardenRoots,mg/kg,"33.28,-111.08",centroid,nickel,,2019-01-01,Yard Soil,24.03
GardenRoots,mg/kg,"33.28,-111.08",centroid,lead,,2019-01-01,Yard Soil,625.01
GardenRoots,mg/kg,"33.28,-111.08",centroid,zinc,,2019-01-01,Yard Soil,1176.51
GardenRoots,mg/kg,"33.28,-111.08",centroid,copper,,2019-01-01,Yard Soil,1348.01
GardenRoots,mg/kg,"33.28,-111.11",centroid,aluminum,,2019-01-01,Yard Soil,15.83
GardenRoots,mg/kg,"33.28,-111.11",centroid,arsenic,,2019-01-01,Yard Soil,8730.99
GardenRoots,mg/kg,"33.28,-111.11",centroid,barium,,2019-01-01,Yard Soil,126.39
GardenRoots,mg/kg,"33.28,-111.11",centroid,beryllium,,2019-01-01,Yard Soil,0.54
GardenRoots,mg/kg,"33.28,-111.11",centroid,cadmium,,2019-01-01,Yard Soil,1.89
GardenRoots,mg/kg,"33.28,-111.11",centroid,chromium,,2019-01-01,Yard Soil,21.04
GardenRoots,mg/kg,"33.28,-111.11",centroid,manganese,,2019-01-01,Yard Soil,1127.26
GardenRoots,mg/kg,"33.28,-111.11",centroid,nickel,,2019-01-01,Yard Soil,24.49
GardenRoots,mg/kg,"33.28,-111.11",centroid,lead,,2019-01-01,Yard Soil,94.86
GardenRoots,mg/kg,"33.28,-111.11",centroid,zinc,,2019-01-01,Yard Soil,387.67
GardenRoots,mg/kg,"33.28,-111.11",centroid,copper,,2019-01-01,Yard Soil,209.3
GardenRoots,mg/kg,"33.28,-111.11",centroid,aluminum,,2019-01-01,Garden Soil,19.39
GardenRoots,mg/kg,"33.28,-111.11",centroid,arsenic,,2019-01-01,Garden Soil,8239.2
GardenRoots,mg/kg,"33.28,-111.11",centroid,barium,,2019-01-01,Garden Soil,124.93
GardenRoots,mg/kg,"33.28,-111.11",centroid,beryllium,,2019-01-01,Garden Soil,0.51
GardenRoots,mg/kg,"33.28,-111.11",centroid,cadmium,,2019-01-01,Garden Soil,1.08
GardenRoots,mg/kg,"33.28,-111.11",centroid,chromium,,2019-01-01,Garden Soil,28.26
GardenRoots,mg/kg,"33.28,-111.11",centroid,manganese,,2019-01-01,Garden Soil,993.1
GardenRoots,mg/kg,"33.28,-111.11",centroid,nickel,,2019-01-01,Garden Soil,25.19
GardenRoots,mg/kg,"33.28,-111.11",centroid,lead,,2019-01-01,Garden Soil,100.49
GardenRoots,mg/kg,"33.28,-111.11",centroid,zinc,,2019-01-01,Garden Soil,352.6
GardenRoots,mg/kg,"33.28,-111.11",centroid,copper,,2019-01-01,Garden Soil,246.4
GardenRoots,mg/kg,"33.29,-111.10",centroid,aluminum,,2019-01-01,Yard Soil,20.3
GardenRoots,mg/kg,"33.29,-111.10",centroid,arsenic,,2019-01-01,Yard Soil,8660.69
GardenRoots,mg/kg,"33.29,-111.10",centroid,barium,,2019-01-01,Yard Soil,144.05
GardenRoots,mg/kg,"33.29,-111.10",centroid,beryllium,,2019-01-01,Yard Soil,0.55
GardenRoots,mg/kg,"33.29,-111.10",centroid,cadmium,,2019-01-01,Yard Soil,1.84
GardenRoots,mg/kg,"33.29,-111.10",centroid,chromium,,2019-01-01,Yard Soil,27.99
GardenRoots,mg/kg,"33.29,-111.10",centroid,manganese,,2019-01-01,Yard Soil,561.94
GardenRoots,mg/kg,"33.29,-111.10",centroid,nickel,,2019-01-01,Yard Soil,20.87
GardenRoots,mg/kg,"33.29,-111.10",centroid,lead,,2019-01-01,Yard Soil,100.57
GardenRoots,mg/kg,"33.29,-111.10",centroid,zinc,,2019-01-01,Yard Soil,464.83
GardenRoots,mg/kg,"33.29,-111.10",centroid,copper,,2019-01-01,Yard Soil,634.31
GardenRoots,mg/kg,"33.29,-111.10",centroid,aluminum,,2019-01-01,Garden Soil,32.59
GardenRoots,mg/kg,"33.29,-111.10",centroid,arsenic,,2019-01-01,Garden Soil,9960.23
GardenRoots,mg/kg,"33.29,-111.10",centroid,barium,,2019-01-01,Garden Soil,142.32
GardenRoots,mg/kg,"33.29,-111.10",centroid,beryllium,,2019-01-01,Garden Soil,0.38
GardenRoots,mg/kg,"33.29,-111.10",centroid,cadmium,,2019-01-01,Garden Soil,1.99
GardenRoots,mg/kg,"33.29,-111.10",centroid,chromium,,2019-01-01,Garden Soil,26.51
GardenRoots,mg/kg,"33.29,-111.10",centroid,manganese,,2019-01-01,Garden Soil,766.25
GardenRoots,mg/kg,"33.29,-111.10",centroid,nickel,,2019-01-01,Garden Soil,28.45
GardenRoots,mg/kg,"33.29,-111.10",centroid,lead,,2019-01-01,Garden Soil,159.7
GardenRoots,mg/kg,"33.29,-111.10",centroid,zinc,,2019-01-01,Garden Soil,559.68
GardenRoots,mg/kg,"33.29,-111.10",centroid,copper,,2019-01-01,Garden Soil,743.08
GardenRoots,mg/kg,"33.28,-111.08",centroid,aluminum,,2019-01-01,Garden Soil,40.71
GardenRoots,mg/kg,"33.28,-111.08",centroid,arsenic,,2019-01-01,Garden Soil,8153.35
GardenRoots,mg/kg,"33.28,-111.08",centroid,barium,,2019-01-01,Garden Soil,144.34
GardenRoots,mg/kg,"33.28,-111.08",centroid,beryllium,,2019-01-01,Garden Soil,0.78
GardenRoots,mg/kg,"33.28,-111.08",centroid,cadmium,,2019-01-01,Garden Soil,3.57
GardenRoots,mg/kg,"33.28,-111.08",centroid,chromium,,2019-01-01,Garden Soil,19.87
GardenRoots,mg/kg,"33.28,-111.08",centroid,manganese,,2019-01-01,Garden Soil,4112.53
GardenRoots,mg/kg,"33.28,-111.08",centroid,nickel,,2019-01-01,Garden Soil,25.25
GardenRoots,mg/kg,"33.28,-111.08",centroid,lead,,2019-01-01,Garden Soil,124.21
GardenRoots,mg/kg,"33.28,-111.08",centroid,zinc,,2019-01-01,Garden Soil,1394.99
GardenRoots,mg/kg,"33.28,-111.08",centroid,copper,,2019-01-01,Garden Soil,1523.93
GardenRoots,mg/kg,"33.29,-111.10",centroid,aluminum,,2019-01-01,Yard Soil,34.82
GardenRoots,mg/kg,"33.29,-111.10",centroid,arsenic,,2019-01-01,Yard Soil,6486.29
GardenRoots,mg/kg,"33.29,-111.10",centroid,barium,,2019-01-01,Yard Soil,105.95
GardenRoots,mg/kg,"33.29,-111.10",centroid,beryllium,,2019-01-01,Yard Soil,0.41
GardenRoots,mg/kg,"33.29,-111.10",centroid,cadmium,,2019-01-01,Yard Soil,1.36
GardenRoots,mg/kg,"33.29,-111.10",centroid,chromium,,2019-01-01,Yard Soil,15.81
GardenRoots,mg/kg,"33.29,-111.10",centroid,manganese,,2019-01-01,Yard Soil,415.18
GardenRoots,mg/kg,"33.29,-111.10",centroid,nickel,,2019-01-01,Yard Soil,18.84
GardenRoots,mg/kg,"33.29,-111.10",centroid,lead,,2019-01-01,Yard Soil,135.46
GardenRoots,mg/kg,"33.29,-111.10",centroid,zinc,,2019-01-01,Yard Soil,309.05
GardenRoots,mg/kg,"33.29,-111.10",centroid,copper,,2019-01-01,Yard Soil,1047.45
GardenRoots,mg/kg,"33.29,-111.11",centroid,aluminum,,2019-01-01,Yard Soil,67.99
GardenRoots,mg/kg,"33.29,-111.11",centroid,arsenic,,2019-01-01,Yard Soil,9860.67
GardenRoots,mg/kg,"33.29,-111.11",centroid,barium,,2019-01-01,Yard Soil,186.18
GardenRoots,mg/kg,"33.29,-111.11",centroid,beryllium,,2019-01-01,Yard Soil,0.43
GardenRoots,mg/kg,"33.29,-111.11",centroid,cadmium,,2019-01-01,Yard Soil,2.57
GardenRoots,mg/kg,"33.29,-111.11",centroid,chromium,,2019-01-01,Yard Soil,22.03
GardenRoots,mg/kg,"33.29,-111.11",centroid,manganese,,2019-01-01,Yard Soil,1291.74
GardenRoots,mg/kg,"33.29,-111.11",centroid,nickel,,2019-01-01,Yard Soil,19.02
GardenRoots,mg/kg,"33.29,-111.11",centroid,lead,,2019-01-01,Yard Soil,145.28
GardenRoots,mg/kg,"33.29,-111.11",centroid,zinc,,2019-01-01,Yard Soil,514.15
GardenRoots,mg/kg,"33.29,-111.11",centroid,copper,,2019-01-01,Yard Soil,2450.55
GardenRoots,mg/kg,"33.29,-111.11",centroid,aluminum,,2019-01-01,Yard Soil,29.53
GardenRoots,mg/kg,"33.29,-111.11",centroid,arsenic,,2019-01-01,Yard Soil,8193.65
GardenRoots,mg/kg,"33.29,-111.11",centroid,barium,,2019-01-01,Yard Soil,131.52
GardenRoots,mg/kg,"33.29,-111.11",centroid,beryllium,,2019-01-01,Yard Soil,0.37
GardenRoots,mg/kg,"33.29,-111.11",centroid,cadmium,,2019-01-01,Yard Soil,1.18
GardenRoots,mg/kg,"33.29,-111.11",centroid,chromium,,2019-01-01,Yard Soil,20.24
GardenRoots,mg/kg,"33.29,-111.11",centroid,manganese,,2019-01-01,Yard Soil,536.59
GardenRoots,mg/kg,"33.29,-111.11",centroid,nickel,,2019-01-01,Yard Soil,20.27
GardenRoots,mg/kg,"33.29,-111.11",centroid,lead,,2019-01-01,Yard Soil,105.89
GardenRoots,mg/kg,"33.29,-111.11",centroid,zinc,,2019-01-01,Yard Soil,329.86
GardenRoots,mg/kg,"33.29,-111.11",centroid,copper,,2019-01-01,Yard Soil,508.27
GardenRoots,mg/kg,"33.29,-111.11",centroid,aluminum,,2019-01-01,Yard Soil,30.73
GardenRoots,mg/kg,"33.29,-111.11",centroid,arsenic,,2019-01-01,Yard Soil,6778.38
GardenRoots,mg/kg,"33.29,-111.11",centroid,barium,,2019-01-01,Yard Soil,158.18
GardenRoots,mg/kg,"33.29,-111.11",centroid,beryllium,,2019-01-01,Yard Soil,0.42
GardenRoots,mg/kg,"33.29,-111.11",centroid,cadmium,,2019-01-01,Yard Soil,1.4
GardenRoots,mg/kg,"33.29,-111.11",centroid,chromium,,2019-01-01,Yard Soil,25.48
GardenRoots,mg/kg,"33.29,-111.11",centroid,manganese,,2019-01-01,Yard Soil,909.99
GardenRoots,mg/kg,"33.29,-111.11",centroid,nickel,,2019-01-01,Yard Soil,17.11
GardenRoots,mg/kg,"33.29,-111.11",centroid,lead,,2019-01-01,Yard Soil,112.04
GardenRoots,mg/kg,"33.29,-111.11",centroid,zinc,,2019-01-01,Yard Soil,422.73
GardenRoots,mg/kg,"33.29,-111.11",centroid,copper,,2019-01-01,Yard Soil,611.51
GardenRoots,mg/kg,"33.28,-111.08",centroid,aluminum,,2019-01-01,Yard Soil,23.34
GardenRoots,mg/kg,"33.28,-111.08",centroid,arsenic,,2019-01-01,Yard Soil,7172.79
GardenRoots,mg/kg,"33.28,-111.08",centroid,barium,,2019-01-01,Yard Soil,140.24
GardenRoots,mg/kg,"33.28,-111.08",centroid,beryllium,,2019-01-01,Yard Soil,0.47
GardenRoots,mg/kg,"33.28,-111.08",centroid,cadmium,,2019-01-01,Yard Soil,0.83
GardenRoots,mg/kg,"33.28,-111.08",centroid,chromium,,2019-01-01,Yard Soil,22.11
GardenRoots,mg/kg,"33.28,-111.08",centroid,manganese,,2019-01-01,Yard Soil,1054.95
GardenRoots,mg/kg,"33.28,-111.08",centroid,nickel,,2019-01-01,Yard Soil,17.15
GardenRoots,mg/kg,"33.28,-111.08",centroid,lead,,2019-01-01,Yard Soil,74.71
GardenRoots,mg/kg,"33.28,-111.08",centroid,zinc,,2019-01-01,Yard Soil,267.49
GardenRoots,mg/kg,"33.28,-111.08",centroid,copper,,2019-01-01,Yard Soil,209.2
