source,unit,location_name,location_type,variable_name,variable_desc,collected_on,medium,value
GardenRoots,mg/kg,040250019003,block_group,chromium,,2011-01-01,Brassica Vegetables,0.0079
GardenRoots,mg/kg,040250019003,block_group,manganese,,2011-01-01,Brassica Vegetables,2.09
GardenRoots,mg/kg,040250019003,block_group,nickel,,2011-01-01,Brassica Vegetables,0.111
GardenRoots,mg/kg,040250019003,block_group,lead,,2011-01-01,Brassica Vegetables,0.0056
GardenRoots,mg/kg,040250019003,block_group,zinc,,2011-01-01,Brassica Vegetables,3.87
GardenRoots,mg/kg,040250019003,block_group,copper,,2011-01-01,Brassica Vegetables,0.486
GardenRoots,mg/kg,040250019003,block_group,arsenic,,2011-01-01,Fruiting Vegetables,0.0075
GardenRoots,mg/kg,040250019003,block_group,barium,,2011-01-01,Fruiting Vegetables,0.0474
GardenRoots,mg/kg,040250019003,block_group,beryllium,,2011-01-01,Fruiting Vegetables,0.00029
GardenRoots,mg/kg,040250019003,block_group,cadmium,,2011-01-01,Fruiting Vegetables,0.00935
GardenRoots,mg/kg,040250019003,block_group,chromium,,2011-01-01,Fruiting Vegetables,0.00668
GardenRoots,mg/kg,040250019003,block_group,manganese,,2011-01-01,Fruiting Vegetables,0.957
GardenRoots,mg/kg,040250019003,block_group,nickel,,2011-01-01,Fruiting Vegetables,0.0497
GardenRoots,mg/kg,040250019003,block_group,lead,,2011-01-01,Fruiting Vegetables,0.00194
GardenRoots,mg/kg,040250019003,block_group,zinc,,2011-01-01,Fruiting Vegetables,1.72
GardenRoots,mg/kg,040250019003,block_group,copper,,2011-01-01,Fruiting Vegetables,0.699
GardenRoots,mg/kg,040250019003,block_group,arsenic,,2011-01-01,Bulb Vegetables,0.014
GardenRoots,mg/kg,040250019003,block_group,barium,,2011-01-01,Bulb Vegetables,0.225
GardenRoots,mg/kg,040250019003,block_group,cadmium,,2011-01-01,Bulb Vegetables,0.00586
GardenRoots,mg/kg,040250019003,block_group,chromium,,2011-01-01,Bulb Vegetables,0.0081
GardenRoots,mg/kg,040250019003,block_group,manganese,,2011-01-01,Bulb Vegetables,2.87
GardenRoots,mg/kg,040250019003,block_group,nickel,,2011-01-01,Bulb Vegetables,0.168
GardenRoots,mg/kg,040250019003,block_group,lead,,2011-01-01,Bulb Vegetables,0.0744
GardenRoots,mg/kg,040250019003,block_group,zinc,,2011-01-01,Bulb Vegetables,5.07
GardenRoots,mg/kg,040250019003,block_group,copper,,2011-01-01,Bulb Vegetables,1.54
GardenRoots,mg/kg,040250019003,block_group,arsenic,,2011-01-01,Bulb Vegetables,0.0685
GardenRoots,mg/kg,040250019003,block_group,barium,,2011-01-01,Bulb Vegetables,0.148
GardenRoots,mg/kg,040250019003,block_group,cadmium,,2011-01-01,Bulb Vegetables,0.0085
GardenRoots,mg/kg,040250019003,block_group,chromium,,2011-01-01,Bulb Vegetables,0.023
GardenRoots,mg/kg,040250019003,block_group,manganese,,2011-01-01,Bulb Vegetables,2.67
GardenRoots,mg/kg,040250019003,block_group,nickel,,2011-01-01,Bulb Vegetables,0.0599
GardenRoots,mg/kg,040250019003,block_group,lead,,2011-01-01,Bulb Vegetables,0.0149
GardenRoots,mg/kg,040250019003,block_group,zinc,,2011-01-01,Bulb Vegetables,11.0
GardenRoots,mg/kg,040250019003,block_group,copper,,2011-01-01,Bulb Vegetables,2.15
GardenRoots,mg/kg,040250015002,block_group,arsenic,,2011-01-01,Leafy,0.012
GardenRoots,mg/kg,040250015002,block_group,barium,,2011-01-01,Leafy,0.509
GardenRoots,mg/kg,040250015002,block_group,cadmium,,2011-01-01,Leafy,0.046
GardenRoots,mg/kg,040250015002,block_group,chromium,,2011-01-01,Leafy,0.133
GardenRoots,mg/kg,040250015002,block_group,manganese,,2011-01-01,Leafy,1.43
GardenRoots,mg/kg,040250015002,block_group,nickel,,2011-01-01,Leafy,0.189
GardenRoots,mg/kg,040250015002,block_group,lead,,2011-01-01,Leafy,0.00397
GardenRoots,mg/kg,040250015002,block_group,zinc,,2011-01-01,Leafy,5.13
GardenRoots,mg/kg,040250015002,block_group,copper,,2011-01-01,Leafy,2.64
GardenRoots,mg/kg,040250015002,block_group,arsenic,,2011-01-01,Fruiting Vegetables,0.018
GardenRoots,mg/kg,040250015002,block_group,barium,,2011-01-01,Fruiting Vegetables,0.686
GardenRoots,mg/kg,040250015002,block_group,cadmium,,2011-01-01,Fruiting Vegetables,0.0124
GardenRoots,mg/kg,040250015002,block_group,chromium,,2011-01-01,Fruiting Vegetables,0.01
GardenRoots,mg/kg,040250015002,block_group,manganese,,2011-01-01,Fruiting Vegetables,1.8
GardenRoots,mg/kg,040250015002,block_group,nickel,,2011-01-01,Fruiting Vegetables,0.534
GardenRoots,mg/kg,040250015002,block_group,lead,,2011-01-01,Fruiting Vegetables,1.4
GardenRoots,mg/kg,040250015002,block_group,zinc,,2011-01-01,Fruiting Vegetables,3.66
GardenRoots,mg/kg,040250015002,block_group,copper,,2011-01-01,Fruiting Vegetables,1.92
GardenRoots,mg/kg,040250015002,block_group,arsenic,,2011-01-01,Pulses,0.04
GardenRoots,mg/kg,040250015002,block_group,barium,,2011-01-01,Pulses,2.41
GardenRoots,mg/kg,040250015002,block_group,cadmium,,2011-01-01,Pulses,0.0321
GardenRoots,mg/kg,040250015002,block_group,chromium,,2011-01-01,Pulses,0.023
GardenRoots,mg/kg,040250015002,block_group,manganese,,2011-01-01,Pulses,6.21
GardenRoots,mg/kg,040250015002,block_group,nickel,,2011-01-01,Pulses,0.144
GardenRoots,mg/kg,040250015002,block_group,lead,,2011-01-01,Pulses,0.0175
GardenRoots,mg/kg,040250015002,block_group,zinc,,2011-01-01,Pulses,15.1
GardenRoots,mg/kg,040250015002,block_group,copper,,2011-01-01,Pulses,6.15
GardenRoots,mg/kg,040250015002,block_group,arsenic,,2011-01-01,Fruiting Vegetables,0.005
GardenRoots,mg/kg,040250015002,block_group,barium,,2011-01-01,Fruiting Vegetables,0.0375
GardenRoots,mg/kg,040250015002,block_group,cadmium,,2011-01-01,Fruiting Vegetables,0.00579
GardenRoots,mg/kg,040250015002,block_group,chromium,,2011-01-01,Fruiting Vegetables,0.00751
GardenRoots,mg/kg,040250015002,block_group,manganese,,2011-01-01,Fruiting Vegetables,0.585
GardenRoots,mg/kg,040250015002,block_group,nickel,,2011-01-01,Fruiting Vegetables,0.0605
GardenRoots,mg/kg,040250015002,block_group,lead,,2011-01-01,Fruiting Vegetables,0.213
GardenRoots,mg/kg,040250015002,block_group,zinc,,2011-01-01,Fruiting Vegetables,0.818
GardenRoots,mg/kg,040250015002,block_group,copper,,2011-01-01,Fruiting Vegetables,0.324
GardenRoots,mg/kg,040250019003,block_group,arsenic,,2011-01-01,Bulb Vegetables,0.0092
GardenRoots,mg/kg,040250019003,block_group,barium,,2011-01-01,Bulb Vegetables,0.423
GardenRoots,mg/kg,040250019003,block_group,cadmium,,2011-01-01,Bulb Vegetables,0.00477
GardenRoots,mg/kg,040250019003,block_group,chromium,,2011-01-01,Bulb Vegetables,0.00845
GardenRoots,mg/kg,040250019003,block_group,manganese,,2011-01-01,Bulb Vegetables,4.62
GardenRoots,mg/kg,040250019003,block_group,nickel,,2011-01-01,Bulb Vegetables,0.0358
GardenRoots,mg/kg,040250019003,block_group,lead,,2011-01-01,Bulb Vegetables,0.0142
GardenRoots,mg/kg,040250019003,block_group,zinc,,2011-01-01,Bulb Vegetables,2.32
GardenRoots,mg/kg,040250019003,block_group,copper,,2011-01-01,Bulb Vegetables,0.539
GardenRoots,mg/kg,040250019003,block_group,arsenic,,2011-01-01,Leafy,0.01
GardenRoots,mg/kg,040250019003,block_group,barium,,2011-01-01,Leafy,4.43
GardenRoots,mg/kg,040250019003,block_group,cadmium,,2011-01-01,Leafy,0.0103
GardenRoots,mg/kg,040250019003,block_group,chromium,,2011-01-01,Leafy,0.0106
GardenRoots,mg/kg,040250019003,block_group,manganese,,2011-01-01,Leafy,11.0
GardenRoots,mg/kg,040250019003,block_group,nickel,,2011-01-01,Leafy,0.0138
