source,unit,location_name,location_type,variable_name,variable_desc,collected_on,medium,value
USGS,wt. %,"32.8398,-112.0322",point,s,Concentration of s,2013-09-18,soil,0.01
USGS,mg/kg,"32.8398,-112.0322",point,sb,Concentration of sb,2013-09-18,soil,0.56
USGS,mg/kg,"32.8398,-112.0322",point,sc,Concentration of sc,2013-09-18,soil,8.8
USGS,mg/kg,"32.8398,-112.0322",point,sn,Concentration of sn,2013-09-18,soil,1.5
USGS,mg/kg,"32.8398,-112.0322",point,sr,Concentration of sr,2013-09-18,soil,180.0
USGS,mg/kg,"32.8398,-112.0322",point,th,Concentration of th,2013-09-18,soil,9.1
USGS,wt. %,"32.8398,-112.0322",point,ti,Concentration of ti,2013-09-18,soil,0.34
USGS,mg/kg,"32.8398,-112.0322",point,tl,Concentration of tl,2013-09-18,soil,0.6
USGS,mg/kg,"32.8398,-112.0322",point,u,Concentration of u,2013-09-18,soil,1.7
USGS,mg/kg,"32.8398,-112.0322",point,v,Concentration of v,2013-09-18,soil,76.0
USGS,mg/kg,"32.8398,-112.0322",point,w,Concentration of w,2013-09-18,soil,1.3
USGS,mg/kg,"32.8398,-112.0322",point,y,Concentration of y,2013-09-18,soil,15.7
USGS,mg/kg,"32.8398,-112.0322",point,zn,Concentration of zn,2013-09-18,soil,65.0
USGS,wt. %,"32.5819,-110.8467",point,al,Concentration of al,2013-09-18,soil,5.9
USGS,mg/kg,"32.5819,-110.8467",point,as,Concentration of as,2013-09-18,soil,3.5
USGS,mg/kg,"32.5819,-110.8467",point,ba,Concentration of ba,2013-09-18,soil,582.0
USGS,mg/kg,"32.5819,-110.8467",point,be,Concentration of be,2013-09-18,soil,2.3
USGS,mg/kg,"32.5819,-110.8467",point,bi,Concentration of bi,2013-09-18,soil,0.84
USGS,wt. %,"32.5819,-110.8467",point,ca,Concentration of ca,2013-09-18,soil,1.27
USGS,mg/kg,"32.5819,-110.8467",point,cd,Concentration of cd,2013-09-18,soil,0.2
USGS,mg/kg,"32.5819,-110.8467",point,ce,Concentration of ce,2013-09-18,soil,79.5
USGS,mg/kg,"32.5819,-110.8467",point,co,Concentration of co,2013-09-18,soil,9.8
USGS,mg/kg,"32.5819,-110.8467",point,cr,Concentration of cr,2013-09-18,soil,41.0
USGS,mg/kg,"32.5819,-110.8467",point,cs,Concentration of cs,2013-09-18,soil,7.0
USGS,mg/kg,"32.5819,-110.8467",point,cu,Concentration of cu,2013-09-18,soil,37.6
USGS,wt. %,"32.5819,-110.8467",point,fe,Concentration of fe,2013-09-18,soil,4.8
USGS,mg/kg,"32.5819,-110.8467",point,ga,Concentration of ga,2013-09-18,soil,14.8
USGS,mg/kg,"32.5819,-110.8467",point,hg,Concentration of hg,2013-09-18,soil,0.02
USGS,mg/kg,"32.5819,-110.8467",point,in,Concentration of in,2013-09-18,soil,0.07
USGS,wt. %,"32.5819,-110.8467",point,k,Concentration of k,2013-09-18,soil,3.18
USGS,mg/kg,"32.5819,-110.8467",point,la,Concentration of la,2013-09-18,soil,38.6
USGS,mg/kg,"32.5819,-110.8467",point,li,Concentration of li,2013-09-18,soil,20.0
USGS,wt. %,"32.5819,-110.8467",point,mg,Concentration of mg,2013-09-18,soil,0.38
USGS,mg/kg,"32.5819,-110.8467",point,mn,Concentration of mn,2013-09-18,soil,899.0
USGS,mg/kg,"32.5819,-110.8467",point,mo,Concentration of mo,2013-09-18,soil,1.75
USGS,wt. %,"32.5819,-110.8467",point,na,Concentration of na,2013-09-18,soil,1.21
USGS,mg/kg,"32.5819,-110.8467",point,nb,Concentration of nb,2013-09-18,soil,15.5
USGS,mg/kg,"32.5819,-110.8467",point,ni,Concentration of ni,2013-09-18,soil,12.1
USGS,mg/kg,"32.5819,-110.8467",point,p,Concentration of p,2013-09-18,soil,410.0
USGS,mg/kg,"32.5819,-110.8467",point,pb,Concentration of pb,2013-09-18,soil,36.2
USGS,mg/kg,"32.5819,-110.8467",point,rb,Concentration of rb,2013-09-18,soil,132.0
USGS,wt. %,"32.5819,-110.8467",point,s,Concentration of s,2013-09-18,soil,0.03
USGS,mg/kg,"32.5819,-110.8467",point,sb,Concentration of sb,2013-09-18,soil,0.94
USGS,mg/kg,"32.5819,-110.8467",point,sc,Concentration of sc,2013-09-18,soil,7.5
USGS,mg/kg,"32.5819,-110.8467",point,se,Concentration of se,2013-09-18,soil,0.2
USGS,mg/kg,"32.5819,-110.8467",point,sn,Concentration of sn,2013-09-18,soil,2.2
USGS,mg/kg,"32.5819,-110.8467",point,sr,Concentration of sr,2013-09-18,soil,188.0
USGS,mg/kg,"32.5819,-110.8467",point,te,Concentration of te,2013-09-18,soil,0.1
USGS,mg/kg,"32.5819,-110.8467",point,th,Concentration of th,2013-09-18,soil,52.5
USGS,wt. %,"32.5819,-110.8467",point,ti,Concentration of ti,2013-09-18,soil,0.97
USGS,mg/kg,"32.5819,-110.8467",point,tl,Concentration of tl,2013-09-18,soil,0.7
USGS,mg/kg,"32.5819,-110.8467",point,u,Concentration of u,2013-09-18,soil,5.6
USGS,mg/kg,"32.5819,-110.8467",point,v,Concentration of v,2013-09-18,soil,109.0
USGS,mg/kg,"32.5819,-110.8467",point,w,Concentration of w,2013-09-18,soil,1.5
USGS,mg/kg,"32.5819,-110.8467",point,y,Concentration of y,2013-09-18,soil,24.4
USGS,mg/kg,"32.5819,-110.8467",point,zn,Concentration of zn,2013-09-18,soil,68.0
USGS,wt. %,"34.8367,-112.6186",point,al,Concentration of al,2013-09-18,soil,5.04
USGS,mg/kg,"34.8367,-112.6186",point,as,Concentration of as,2013-09-18,soil,4.4
USGS,mg/kg,"34.8367,-112.6186",point,ba,Concentration of ba,2013-09-18,soil,707.0
USGS,mg/kg,"34.8367,-112.6186",point,be,Concentration of be,2013-09-18,soil,1.6
USGS,mg/kg,"34.8367,-112.6186",point,bi,Concentration of bi,2013-09-18,soil,0.38
USGS,wt. %,"34.8367,-112.6186",point,ca,Concentration of ca,2013-09-18,soil,6.4
USGS,mg/kg,"34.8367,-112.6186",point,cd,Concentration of cd,2013-09-18,soil,0.3
USGS,mg/kg,"34.8367,-112.6186",point,ce,Concentration of ce,2013-09-18,soil,70.0
USGS,mg/kg,"34.8367,-112.6186",point,co,Concentration of co,2013-09-18,soil,11.6
USGS,mg/kg,"34.8367,-112.6186",point,cr,Concentration of cr,2013-09-18,soil,50.0
USGS,mg/kg,"34.8367,-112.6186",point,cs,Concentration of cs,2013-09-18,soil,6.0
USGS,mg/kg,"34.8367,-112.6186",point,cu,Concentration of cu,2013-09-18,soil,21.2
USGS,wt. %,"34.8367,-112.6186",point,fe,Concentration of fe,2013-09-18,soil,2.62
USGS,mg/kg,"34.8367,-112.6186",point,ga,Concentration of ga,2013-09-18,soil,13.4
USGS,mg/kg,"34.8367,-112.6186",point,hg,Concentration of hg,2013-09-18,soil,0.02
USGS,mg/kg,"34.8367,-112.6186",point,in,Concentration of in,2013-09-18,soil,0.05
USGS,wt. %,"34.8367,-112.6186",point,k,Concentration of k,2013-09-18,soil,2.32
USGS,mg/kg,"34.8367,-112.6186",point,la,Concentration of la,2013-09-18,soil,37.7
USGS,mg/kg,"34.8367,-112.6186",point,li,Concentration of li,2013-09-18,soil,20.0
USGS,wt. %,"34.8367,-112.6186",point,mg,Concentration of mg,2013-09-18,soil,2.08
USGS,mg/kg,"34.8367,-112.6186",point,mn,Concentration of mn,2013-09-18,soil,569.0
USGS,mg/kg,"34.8367,-112.6186",point,mo,Concentration of mo,2013-09-18,soil,0.51
USGS,wt. %,"34.8367,-112.6186",point,na,Concentration of na,2013-09-18,soil,1.06
USGS,mg/kg,"34.8367,-112.6186",point,nb,Concentration of nb,2013-09-18,soil,10.9
USGS,mg/kg,"34.8367,-112.6186",point,ni,Concentration of ni,2013-09-18,soil,22.6
USGS,mg/kg,"34.8367,-112.6186",point,p,Concentration of p,2013-09-18,soil,830.0
USGS,mg/kg,"34.8367,-112.6186",point,pb,Concentration of pb,2013-09-18,soil,31.7
USGS,mg/kg,"34.8367,-112.6186",point,rb,Concentration of rb,2013-09-18,soil,88.2
USGS,wt. %,"34.8367,-112.6186",point,s,Concentration of s,2013-09-18,soil,0.03
USGS,mg/kg,"34.8367,-112.6186",point,sb,Concentration of sb,2013-09-18,soil,0.55
USGS,mg/kg,"34.8367,-112.6186",point,sc,Concentration of sc,2013-09-18,soil,8.1
USGS,mg/kg,"34.8367,-112.6186",point,sn,Concentration of sn,2013-09-18,soil,1.7
USGS,mg/kg,"34.8367,-112.6186",point,sr,Concentration of sr,2013-09-18,soil,295.0
USGS,mg/kg,"34.8367,-112.6186",point,th,Concentration of th,2013-09-18,soil,20.3
USGS,wt. %,"34.8367,-112.6186",point,ti,Concentration of ti,2013-09-18,soil,0.32
USGS,mg/kg,"34.8367,-112.6186",point,tl,Concentration of tl,2013-09-18,soil,0.6
USGS,mg/kg,"34.8367,-112.6186",point,u,Concentration of u,2013-09-18,soil,5.0
USGS,mg/kg,"34.8367,-112.6186",point,v,Concentration of v,2013-09-18,soil,61.0
USGS,mg/kg,"34.8367,-112.6186",point,w,Concentration of w,2013-09-18,soil,1.0
USGS,mg/kg,"34.8367,-112.6186",point,y,Concentration of y,2013-09-18,soil,16.7
USGS,mg/kg,"34.8367,-112.6186",point,zn,Concentration of zn,2013-09-18,soil,70.0
USGS,wt. %,"33.697,-112.1444",point,al,Concentration of al,2013-09-18,soil,6.03
USGS,mg/kg,"33.697,-112.1444",point,as,Concentration of as,2013-09-18,soil,8.5
USGS,mg/kg,"33.697,-112.1444",point,ba,Concentration of ba,2013-09-18,soil,833.0
USGS,mg/kg,"33.697,-112.1444",point,be,Concentration of be,2013-09-18,soil,1.6
USGS,mg/kg,"33.697,-112.1444",point,bi,Concentration of bi,2013-09-18,soil,0.21
USGS,wt. %,"33.697,-112.1444",point,ca,Concentration of ca,2013-09-18,soil,3.14
USGS,mg/kg,"33.697,-112.1444",point,cd,Concentration of cd,2013-09-18,soil,0.1
USGS,mg/kg,"33.697,-112.1444",point,ce,Concentration of ce,2013-09-18,soil,78.0
USGS,mg/kg,"33.697,-112.1444",point,co,Concentration of co,2013-09-18,soil,15.5
USGS,mg/kg,"33.697,-112.1444",point,cr,Concentration of cr,2013-09-18,soil,86.0
USGS,mg/kg,"33.697,-112.1444",point,cu,Concentration of cu,2013-09-18,soil,30.9
USGS,wt. %,"33.697,-112.1444",point,fe,Concentration of fe,2013-09-18,soil,3.52
USGS,mg/kg,"33.697,-112.1444",point,ga,Concentration of ga,2013-09-18,soil,14.4
USGS,mg/kg,"33.697,-112.1444",point,hg,Concentration of hg,2013-09-18,soil,0.01
USGS,mg/kg,"33.697,-112.1444",point,in,Concentration of in,2013-09-18,soil,0.04
USGS,wt. %,"33.697,-112.1444",point,k,Concentration of k,2013-09-18,soil,1.39
USGS,mg/kg,"33.697,-112.1444",point,la,Concentration of la,2013-09-18,soil,37.1
USGS,mg/kg,"33.697,-112.1444",point,li,Concentration of li,2013-09-18,soil,24.0
USGS,wt. %,"33.697,-112.1444",point,mg,Concentration of mg,2013-09-18,soil,1.3
USGS,mg/kg,"33.697,-112.1444",point,mn,Concentration of mn,2013-09-18,soil,750.0
USGS,mg/kg,"33.697,-112.1444",point,mo,Concentration of mo,2013-09-18,soil,0.69
USGS,wt. %,"33.697,-112.1444",point,na,Concentration of na,2013-09-18,soil,1.59
USGS,mg/kg,"33.697,-112.1444",point,nb,Concentration of nb,2013-09-18,soil,12.8
USGS,mg/kg,"33.697,-112.1444",point,ni,Concentration of ni,2013-09-18,soil,43.0
USGS,mg/kg,"33.697,-112.1444",point,p,Concentration of p,2013-09-18,soil,950.0
USGS,mg/kg,"33.697,-112.1444",point,pb,Concentration of pb,2013-09-18,soil,19.1
USGS,mg/kg,"33.697,-112.1444",point,rb,Concentration of rb,2013-09-18,soil,72.2
USGS,wt. %,"33.697,-112.1444",point,s,Concentration of s,2013-09-18,soil,0.02
USGS,mg/kg,"33.697,-112.1444",point,sb,Concentration of sb,2013-09-18,soil,0.97
USGS,mg/kg,"33.697,-112.1444",point,sc,Concentration of sc,2013-09-18,soil,12.2
USGS,mg/kg,"33.697,-112.1444",point,sn,Concentration of sn,2013-09-18,soil,1.5
USGS,mg/kg,"33.697,-112.1444",point,sr,Concentration of sr,2013-09-18,soil,420.0
USGS,mg/kg,"33.697,-112.1444",point,th,Concentration of th,2013-09-18,soil,8.3
USGS,wt. %,"33.697,-112.1444",point,ti,Concentration of ti,2013-09-18,soil,0.4
USGS,mg/kg,"33.697,-112.1444",point,tl,Concentration of tl,2013-09-18,soil,0.4
USGS,mg/kg,"33.697,-112.1444",point,u,Concentration of u,2013-09-18,soil,2.0
USGS,mg/kg,"33.697,-112.1444",point,v,Concentration of v,2013-09-18,soil,94.0
USGS,mg/kg,"33.697,-112.1444",point,w,Concentration of w,2013-09-18,soil,1.1
USGS,mg/kg,"33.697,-112.1444",point,y,Concentration of y,2013-09-18,soil,19.5
USGS,mg/kg,"33.697,-112.1444",point,zn,Concentration of zn,2013-09-18,soil,62.0
USGS,wt. %,"33.5679,-111.2353",point,al,Concentration of al,2013-09-18,soil,7.33
USGS,mg/kg,"33.5679,-111.2353",point,as,Concentration of as,2013-09-18,soil,8.1
USGS,mg/kg,"33.5679,-111.2353",point,ba,Concentration of ba,2013-09-18,soil,365.0
USGS,mg/kg,"33.5679,-111.2353",point,be,Concentration of be,2013-09-18,soil,4.9
USGS,mg/kg,"33.5679,-111.2353",point,bi,Concentration of bi,2013-09-18,soil,0.67
USGS,wt. %,"33.5679,-111.2353",point,ca,Concentration of ca,2013-09-18,soil,0.57
USGS,mg/kg,"33.5679,-111.2353",point,ce,Concentration of ce,2013-09-18,soil,181.0
USGS,mg/kg,"33.5679,-111.2353",point,co,Concentration of co,2013-09-18,soil,8.3
USGS,mg/kg,"33.5679,-111.2353",point,cr,Concentration of cr,2013-09-18,soil,10.0
USGS,mg/kg,"33.5679,-111.2353",point,cs,Concentration of cs,2013-09-18,soil,10.0
USGS,mg/kg,"33.5679,-111.2353",point,cu,Concentration of cu,2013-09-18,soil,19.1
USGS,wt. %,"33.5679,-111.2353",point,fe,Concentration of fe,2013-09-18,soil,3.06
USGS,mg/kg,"33.5679,-111.2353",point,ga,Concentration of ga,2013-09-18,soil,17.7
USGS,mg/kg,"33.5679,-111.2353",point,hg,Concentration of hg,2013-09-18,soil,0.02
USGS,mg/kg,"33.5679,-111.2353",point,in,Concentration of in,2013-09-18,soil,0.07
USGS,wt. %,"33.5679,-111.2353",point,k,Concentration of k,2013-09-18,soil,3.99
USGS,mg/kg,"33.5679,-111.2353",point,la,Concentration of la,2013-09-18,soil,70.5
USGS,mg/kg,"33.5679,-111.2353",point,li,Concentration of li,2013-09-18,soil,42.0
USGS,wt. %,"33.5679,-111.2353",point,mg,Concentration of mg,2013-09-18,soil,0.63
USGS,mg/kg,"33.5679,-111.2353",point,mn,Concentration of mn,2013-09-18,soil,554.0
USGS,mg/kg,"33.5679,-111.2353",point,mo,Concentration of mo,2013-09-18,soil,0.89
USGS,wt. %,"33.5679,-111.2353",point,na,Concentration of na,2013-09-18,soil,2.19
USGS,mg/kg,"33.5679,-111.2353",point,nb,Concentration of nb,2013-09-18,soil,14.7
USGS,mg/kg,"33.5679,-111.2353",point,ni,Concentration of ni,2013-09-18,soil,6.6
USGS,mg/kg,"33.5679,-111.2353",point,p,Concentration of p,2013-09-18,soil,770.0
USGS,mg/kg,"33.5679,-111.2353",point,pb,Concentration of pb,2013-09-18,soil,106.0
USGS,mg/kg,"33.5679,-111.2353",point,rb,Concentration of rb,2013-09-18,soil,205.0
USGS,wt. %,"33.5679,-111.2353",point,s,Concentration of s,2013-09-18,soil,0.02
USGS,mg/kg,"33.5679,-111.2353",point,sb,Concentration of sb,2013-09-18,soil,0.7
USGS,mg/kg,"33.5679,-111.2353",point,sc,Concentration of sc,2013-09-18,soil,9.2
USGS,mg/kg,"33.5679,-111.2353",point,sn,Concentration of sn,2013-09-18,soil,4.9
USGS,mg/kg,"33.5679,-111.2353",point,sr,Concentration of sr,2013-09-18,soil,106.0
USGS,mg/kg,"33.5679,-111.2353",point,th,Concentration of th,2013-09-18,soil,73.0
USGS,wt. %,"33.5679,-111.2353",point,ti,Concentration of ti,2013-09-18,soil,0.31
USGS,mg/kg,"33.5679,-111.2353",point,tl,Concentration of tl,2013-09-18,soil,1.0
USGS,mg/kg,"33.5679,-111.2353",point,u,Concentration of u,2013-09-18,soil,7.7
USGS,mg/kg,"33.5679,-111.2353",point,v,Concentration of v,2013-09-18,soil,48.0
USGS,mg/kg,"33.5679,-111.2353",point,w,Concentration of w,2013-09-18,soil,2.8
USGS,mg/kg,"33.5679,-111.2353",point,y,Concentration of y,2013-09-18,soil,52.5
USGS,mg/kg,"33.5679,-111.2353",point,zn,Concentration of zn,2013-09-18,soil,64.0
USGS,wt. %,"35.888,-109.269",point,al,Concentration of al,2013-09-18,soil,3.77
USGS,mg/kg,"35.888,-109.269",point,as,Concentration of as,2013-09-18,soil,3.0
USGS,mg/kg,"35.888,-109.269",point,ba,Concentration of ba,2013-09-18,soil,449.0
USGS,mg/kg,"35.888,-109.269",point,be,Concentration of be,2013-09-18,soil,1.3
USGS,mg/kg,"35.888,-109.269",point,bi,Concentration of bi,2013-09-18,soil,0.23
USGS,wt. %,"35.888,-109.269",point,ca,Concentration of ca,2013-09-18,soil,0.43
USGS,mg/kg,"35.888,-109.269",point,ce,Concentration of ce,2013-09-18,soil,66.5
USGS,mg/kg,"35.888,-109.269",point,co,Concentration of co,2013-09-18,soil,6.5
USGS,mg/kg,"35.888,-109.269",point,cr,Concentration of cr,2013-09-18,soil,21.0
USGS,mg/kg,"35.888,-109.269",point,cu,Concentration of cu,2013-09-18,soil,14.7
USGS,wt. %,"35.888,-109.269",point,fe,Concentration of fe,2013-09-18,soil,1.29
USGS,mg/kg,"35.888,-109.269",point,ga,Concentration of ga,2013-09-18,soil,7.52
USGS,mg/kg,"35.888,-109.269",point,hg,Concentration of hg,2013-09-18,soil,0.02
USGS,mg/kg,"35.888,-109.269",point,in,Concentration of in,2013-09-18,soil,0.03
USGS,wt. %,"35.888,-109.269",point,k,Concentration of k,2013-09-18,soil,1.35
USGS,mg/kg,"35.888,-109.269",point,la,Concentration of la,2013-09-18,soil,32.1
USGS,mg/kg,"35.888,-109.269",point,li,Concentration of li,2013-09-18,soil,21.0
USGS,wt. %,"35.888,-109.269",point,mg,Concentration of mg,2013-09-18,soil,0.41
USGS,mg/kg,"35.888,-109.269",point,mn,Concentration of mn,2013-09-18,soil,516.0
USGS,mg/kg,"35.888,-109.269",point,mo,Concentration of mo,2013-09-18,soil,0.55
USGS,wt. %,"35.888,-109.269",point,na,Concentration of na,2013-09-18,soil,0.81
USGS,mg/kg,"35.888,-109.269",point,nb,Concentration of nb,2013-09-18,soil,9.6
USGS,mg/kg,"35.888,-109.269",point,ni,Concentration of ni,2013-09-18,soil,8.5
USGS,mg/kg,"35.888,-109.269",point,p,Concentration of p,2013-09-18,soil,190.0
USGS,mg/kg,"35.888,-109.269",point,pb,Concentration of pb,2013-09-18,soil,24.1
USGS,mg/kg,"35.888,-109.269",point,rb,Concentration of rb,2013-09-18,soil,62.6
USGS,wt. %,"35.888,-109.269",point,s,Concentration of s,2013-09-18,soil,0.01
USGS,mg/kg,"35.888,-109.269",point,sb,Concentration of sb,2013-09-18,soil,0.58
USGS,mg/kg,"35.888,-109.269",point,sc,Concentration of sc,2013-09-18,soil,5.2
USGS,mg/kg,"35.888,-109.269",point,sn,Concentration of sn,2013-09-18,soil,1.1
USGS,mg/kg,"35.888,-109.269",point,sr,Concentration of sr,2013-09-18,soil,96.8
USGS,mg/kg,"35.888,-109.269",point,th,Concentration of th,2013-09-18,soil,10.4
USGS,wt. %,"35.888,-109.269",point,ti,Concentration of ti,2013-09-18,soil,0.27
USGS,mg/kg,"35.888,-109.269",point,tl,Concentration of tl,2013-09-18,soil,0.4
USGS,mg/kg,"35.888,-109.269",point,u,Concentration of u,2013-09-18,soil,2.5
USGS,mg/kg,"35.888,-109.269",point,v,Concentration of v,2013-09-18,soil,34.0
USGS,mg/kg,"35.888,-109.269",point,w,Concentration of w,2013-09-18,soil,0.9
USGS,mg/kg,"35.888,-109.269",point,y,Concentration of y,2013-09-18,soil,16.9
USGS,mg/kg,"35.888,-109.269",point,zn,Concentration of zn,2013-09-18,soil,25.0
USGS,wt. %,"33.3278,-113.6826",point,al,Concentration of al,2013-09-18,soil,5.53
USGS,mg/kg,"33.3278,-113.6826",point,as,Concentration of as,2013-09-18,soil,10.5
USGS,mg/kg,"33.3278,-113.6826",point,ba,Concentration of ba,2013-09-18,soil,733.0
USGS,mg/kg,"33.3278,-113.6826",point,be,Concentration of be,2013-09-18,soil,1.5
USGS,mg/kg,"33.3278,-113.6826",point,bi,Concentration of bi,2013-09-18,soil,0.26
USGS,wt. %,"33.3278,-113.6826",point,ca,Concentration of ca,2013-09-18,soil,8.23
USGS,mg/kg,"33.3278,-113.6826",point,cd,Concentration of cd,2013-09-18,soil,0.3
USGS,mg/kg,"33.3278,-113.6826",point,ce,Concentration of ce,2013-09-18,soil,71.7
USGS,mg/kg,"33.3278,-113.6826",point,co,Concentration of co,2013-09-18,soil,11.3
USGS,mg/kg,"33.3278,-113.6826",point,cr,Concentration of cr,2013-09-18,soil,33.0
USGS,mg/kg,"33.3278,-113.6826",point,cs,Concentration of cs,2013-09-18,soil,6.0
USGS,mg/kg,"33.3278,-113.6826",point,cu,Concentration of cu,2013-09-18,soil,25.3
USGS,wt. %,"33.3278,-113.6826",point,fe,Concentration of fe,2013-09-18,soil,2.6
USGS,mg/kg,"33.3278,-113.6826",point,ga,Concentration of ga,2013-09-18,soil,13.2
USGS,mg/kg,"33.3278,-113.6826",point,hg,Concentration of hg,2013-09-18,soil,0.03
USGS,mg/kg,"33.3278,-113.6826",point,in,Concentration of in,2013-09-18,soil,0.04
USGS,wt. %,"33.3278,-113.6826",point,k,Concentration of k,2013-09-18,soil,1.41
USGS,mg/kg,"33.3278,-113.6826",point,la,Concentration of la,2013-09-18,soil,35.0
USGS,mg/kg,"33.3278,-113.6826",point,li,Concentration of li,2013-09-18,soil,32.0
USGS,wt. %,"33.3278,-113.6826",point,mg,Concentration of mg,2013-09-18,soil,1.23
USGS,mg/kg,"33.3278,-113.6826",point,mn,Concentration of mn,2013-09-18,soil,721.0
USGS,mg/kg,"33.3278,-113.6826",point,mo,Concentration of mo,2013-09-18,soil,0.97
USGS,wt. %,"33.3278,-113.6826",point,na,Concentration of na,2013-09-18,soil,0.87
USGS,mg/kg,"33.3278,-113.6826",point,nb,Concentration of nb,2013-09-18,soil,12.2
USGS,mg/kg,"33.3278,-113.6826",point,ni,Concentration of ni,2013-09-18,soil,18.7
USGS,mg/kg,"33.3278,-113.6826",point,p,Concentration of p,2013-09-18,soil,980.0
USGS,mg/kg,"33.3278,-113.6826",point,pb,Concentration of pb,2013-09-18,soil,28.0
USGS,mg/kg,"33.3278,-113.6826",point,rb,Concentration of rb,2013-09-18,soil,96.5
USGS,wt. %,"33.3278,-113.6826",point,s,Concentration of s,2013-09-18,soil,0.03
USGS,mg/kg,"33.3278,-113.6826",point,sb,Concentration of sb,2013-09-18,soil,4.0
USGS,mg/kg,"33.3278,-113.6826",point,sc,Concentration of sc,2013-09-18,soil,8.7
USGS,mg/kg,"33.3278,-113.6826",point,se,Concentration of se,2013-09-18,soil,0.3
USGS,mg/kg,"33.3278,-113.6826",point,sn,Concentration of sn,2013-09-18,soil,1.6
USGS,mg/kg,"33.3278,-113.6826",point,sr,Concentration of sr,2013-09-18,soil,257.0
USGS,mg/kg,"33.3278,-113.6826",point,th,Concentration of th,2013-09-18,soil,11.7
USGS,wt. %,"33.3278,-113.6826",point,ti,Concentration of ti,2013-09-18,soil,0.33
USGS,mg/kg,"33.3278,-113.6826",point,tl,Concentration of tl,2013-09-18,soil,0.8
USGS,mg/kg,"33.3278,-113.6826",point,u,Concentration of u,2013-09-18,soil,2.7
USGS,mg/kg,"33.3278,-113.6826",point,v,Concentration of v,2013-09-18,soil,69.0
USGS,mg/kg,"33.3278,-113.6826",point,w,Concentration of w,2013-09-18,soil,2.0
USGS,mg/kg,"33.3278,-113.6826",point,y,Concentration of y,2013-09-18,soil,20.5
USGS,mg/kg,"33.3278,-113.6826",point,zn,Concentration of zn,2013-09-18,soil,66.0
USGS,wt. %,"36.5836,-111.6553",point,al,Concentration of al,2013-09-18,soil,2.94
USGS,mg/kg,"36.5836,-111.6553",point,as,Concentration of as,2013-09-18,soil,6.7
USGS,mg/kg,"36.5836,-111.6553",point,ba,Concentration of ba,2013-09-18,soil,396.0
USGS,mg/kg,"36.5836,-111.6553",point,be,Concentration of be,2013-09-18,soil,1.0
USGS,mg/kg,"36.5836,-111.6553",point,bi,Concentration of bi,2013-09-18,soil,0.18
USGS,wt. %,"36.5836,-111.6553",point,ca,Concentration of ca,2013-09-18,soil,4.89
USGS,mg/kg,"36.5836,-111.6553",point,cd,Concentration of cd,2013-09-18,soil,0.3
USGS,mg/kg,"36.5836,-111.6553",point,ce,Concentration of ce,2013-09-18,soil,43.1
USGS,mg/kg,"36.5836,-111.6553",point,co,Concentration of co,2013-09-18,soil,5.2
USGS,mg/kg,"36.5836,-111.6553",point,cr,Concentration of cr,2013-09-18,soil,20.0
USGS,mg/kg,"36.5836,-111.6553",point,cu,Concentration of cu,2013-09-18,soil,14.5
USGS,wt. %,"36.5836,-111.6553",point,fe,Concentration of fe,2013-09-18,soil,1.21
USGS,mg/kg,"36.5836,-111.6553",point,ga,Concentration of ga,2013-09-18,soil,6.06
USGS,mg/kg,"36.5836,-111.6553",point,hg,Concentration of hg,2013-09-18,soil,0.02
USGS,mg/kg,"36.5836,-111.6553",point,in,Concentration of in,2013-09-18,soil,0.03
USGS,wt. %,"36.5836,-111.6553",point,k,Concentration of k,2013-09-18,soil,1.3
USGS,mg/kg,"36.5836,-111.6553",point,la,Concentration of la,2013-09-18,soil,23.7
USGS,mg/kg,"36.5836,-111.6553",point,li,Concentration of li,2013-09-18,soil,17.0
USGS,wt. %,"36.5836,-111.6553",point,mg,Concentration of mg,2013-09-18,soil,1.84
USGS,mg/kg,"36.5836,-111.6553",point,mn,Concentration of mn,2013-09-18,soil,358.0
USGS,mg/kg,"36.5836,-111.6553",point,mo,Concentration of mo,2013-09-18,soil,0.54
USGS,wt. %,"36.5836,-111.6553",point,na,Concentration of na,2013-09-18,soil,0.34
USGS,mg/kg,"36.5836,-111.6553",point,nb,Concentration of nb,2013-09-18,soil,5.9
USGS,mg/kg,"36.5836,-111.6553",point,ni,Concentration of ni,2013-09-18,soil,10.7
USGS,mg/kg,"36.5836,-111.6553",point,p,Concentration of p,2013-09-18,soil,1280.0
USGS,mg/kg,"36.5836,-111.6553",point,pb,Concentration of pb,2013-09-18,soil,20.1
USGS,mg/kg,"36.5836,-111.6553",point,rb,Concentration of rb,2013-09-18,soil,49.2
USGS,wt. %,"36.5836,-111.6553",point,s,Concentration of s,2013-09-18,soil,0.04
USGS,mg/kg,"36.5836,-111.6553",point,sb,Concentration of sb,2013-09-18,soil,0.5
USGS,mg/kg,"36.5836,-111.6553",point,sc,Concentration of sc,2013-09-18,soil,4.5
USGS,mg/kg,"36.5836,-111.6553",point,se,Concentration of se,2013-09-18,soil,0.3
USGS,mg/kg,"36.5836,-111.6553",point,sn,Concentration of sn,2013-09-18,soil,0.8
USGS,mg/kg,"36.5836,-111.6553",point,sr,Concentration of sr,2013-09-18,soil,201.0
USGS,mg/kg,"36.5836,-111.6553",point,th,Concentration of th,2013-09-18,soil,7.0
USGS,wt. %,"36.5836,-111.6553",point,ti,Concentration of ti,2013-09-18,soil,0.17
